-2.0859, -2.0857, -1.8438, 0.7878, 2.0859, 0
-1.6784, -1.8547, -2.1264, 0.8395, 1.6784, 0
-2.0128, -1.7409, -1.5764, 0.1757, 2.0128, 0
-1.4578, -1.5591, -1.1723,-0.4102, 1.4578, 0
-0.9711, -1.5149, -1.7554, 0.1287, 0.9711, 0
-1.2307, -1.7003, -2.1669, 0.7256, 1.2307, 0
-0.7747, -1.8914, -2.0438, 0.7936, 0.7747, 0
